"hsa-miR-191-5p","PID1",-0.6349654865246706
"hsa-miR-191-5p","DCHS1",-0.6247196433816747
"hsa-miR-191-5p","OSBPL10",-0.602877911365654
"hsa-miR-191-5p","CCDC69",-0.6222144360107926
"hsa-miR-191-5p","ABI3BP",-0.6478901521375817
"hsa-miR-191-5p","RBM24",-0.6073771351819492
"hsa-miR-191-5p","MEF2A",-0.6159804415404986
"hsa-miR-191-5p","DIXDC1",-0.6140772217383609
"hsa-miR-191-5p","NR3C2",-0.608245869616502
"hsa-miR-191-5p","JAZF1",-0.6313797248638856
"hsa-miR-191-5p","RCAN2",-0.6226020548113784
"hsa-miR-191-5p","ARHGEF17",-0.6250804495884786
"hsa-miR-191-5p","TGFB1I1",-0.6079282805320374
"hsa-miR-191-5p","NAP1L3",-0.6351513652583705
"hsa-miR-191-5p","PDE5A",-0.6027978904334077
"hsa-miR-191-5p","AMOTL1",-0.6001939031860083
"hsa-miR-191-5p","ARHGAP1",-0.6041224955445648
"hsa-miR-191-5p","FYN",-0.6083099367582155
"hsa-miR-191-5p","C10orf72",-0.6906057523149167
"hsa-miR-191-5p","CRTAP",-0.6237676241312016
"hsa-miR-191-5p","PCDHGA12",-0.6070244486731947
"hsa-miR-191-5p","FOXF1",-0.620900349308937
"hsa-miR-191-5p","PNMA1",-0.6041817993743372
"hsa-miR-191-5p","SGCB",-0.6302255320274369
"hsa-miR-191-5p","RNF180",-0.6101416476644788
"hsa-miR-191-5p","COX7A1",-0.631978307469548
"hsa-miR-191-5p","LRCH1",-0.6346200589427614
"hsa-miR-191-5p","MEF2D",-0.6544795486821745
"hsa-miR-191-5p","GSTM5",-0.626671995990258
"hsa-miR-191-5p","C1orf70",-0.6372389855575635
"hsa-miR-191-5p","ZFPM2",-0.60899837213942
"hsa-miR-191-5p","PLP1",-0.6273207496739965
"hsa-miR-191-5p","GATA6",-0.6089280874957576
"hsa-miR-191-5p","PRDM6",-0.6148093457866224
"hsa-miR-191-5p","BNC2",-0.6338241517876007
"hsa-miR-191-5p","RUNX1T1",-0.6017213341778893
"hsa-miR-191-5p","BHMT2",-0.6047954123601849
"hsa-miR-191-5p","FGFR1",-0.6640570432166464
"hsa-miR-191-5p","DOCK11",-0.6122767691120621
"hsa-miR-191-5p","KIAA1614",-0.642681650578987
"hsa-miR-191-5p","LOC100128239",-0.6426094109822634
"hsa-miR-191-5p","RAI2",-0.6393679121382371
"hsa-miR-191-5p","GSN",-0.6503974305300947
"hsa-miR-191-5p","MRVI1",-0.6048115685351034
"hsa-miR-191-5p","NRXN1",-0.610655456134675
"hsa-miR-191-5p","CBX7",-0.6281971078156839
"hsa-miR-191-5p","RUSC2",-0.6055828020892615
"hsa-miR-191-5p","ERC1",-0.638408895495802
"hsa-miR-191-5p","SLIT2",-0.6025604214207513
"hsa-miR-191-5p","MRGPRF",-0.6519362206552622
"hsa-miR-191-5p","KANK2",-0.6043268266748637
"hsa-miR-191-5p","MPP2",-0.6096418680230685
"hsa-miR-191-5p","PDE2A",-0.6166623095748743
"hsa-miR-191-5p","NEGR1",-0.6021672731913644
"hsa-miR-191-5p","ZCCHC24",-0.619573805713024
"hsa-miR-191-5p","GAS7",-0.6631421375000068
"hsa-miR-191-5p","PKD2",-0.6024752755069238
"hsa-miR-191-5p","TNXB",-0.6098901513348965
"hsa-miR-191-5p","PKIG",-0.6125690201783112
"hsa-miR-191-5p","DENND5A",-0.6014837513281472
"hsa-miR-191-5p","COL21A1",-0.6090492834730957
"hsa-miR-191-5p","STAT5B",-0.6557822964404636
"hsa-miR-191-5p","CDKL1",-0.6642786116211411
"hsa-miR-191-5p","DCN",-0.6246449778365699
"hsa-miR-191-5p","PPP3CB",-0.6066130455504949
"hsa-miR-191-5p","ANXA6",-0.6480970605197269
"hsa-miR-191-5p","SDPR",-0.6212391123323463
"hsa-miR-191-5p","EBF1",-0.630218835161277
"hsa-miR-191-5p","SGCA",-0.6078708769990011
"hsa-miR-191-5p","HSPB2",-0.6236421027724588
"hsa-miR-191-5p","LOC399959",-0.6615330648995402
"hsa-miR-191-5p","FGL2",-0.6105904442961416
"hsa-miR-191-5p","ZEB2",-0.6887925444645472
"hsa-miR-191-5p","NCS1",-0.6017750605515904
"hsa-miR-191-5p","PTH1R",-0.6254742344394565
"hsa-miR-191-5p","CORO1C",-0.6445652308631646
"hsa-miR-191-5p","CCDC50",-0.60182315444157
"hsa-miR-191-5p","ARHGAP20",-0.6300029550441889
"hsa-miR-191-5p","KCNK3",-0.6130685411355336
"hsa-miR-191-5p","RECK",-0.6647704905776194
"hsa-miR-324-3p","Empty 0",
"hsa-miR-182-5p","TNFSF12",-0.6004518591891221
"hsa-miR-182-5p","ZEB2",-0.603559402545173
"hsa-miR-505-3p","Empty 0",
"hsa-miR-148a-3p","Empty 0",
"hsa-let-7c","Empty 0",
"hsa-miR-92b-3p","Empty 0",
"hsa-miR-99a-5p","Empty 0",
"hsa-miR-30e-5p","BIN1",-0.6082464243947221
"hsa-miR-30e-5p","HSPA12A",-0.6199804235161177
"hsa-miR-30e-5p","SETBP1",-0.6000577030420828
"hsa-miR-30e-5p","TSHZ3",-0.6001746750213536
"hsa-miR-30e-5p","AFAP1",-0.6082576984279648
"hsa-miR-30e-5p","MAP4",-0.6067829564424865
"hsa-miR-30e-5p","ANXA6",-0.6025232722216869
"hsa-miR-30e-5p","ZEB2",-0.6069098019102739
"hsa-miR-193a-5p","Empty 0",
"hsa-miR-181a-5p","Empty 0",
"hsa-miR-425-5p","Empty 0",
"hsa-miR-106b-5p","ZBTB4",-0.6006529091064919
"hsa-miR-424-5p","Empty 0",
"hsa-miR-660-5p","Empty 0",
"hsa-miR-106a-5p","Empty 0",
"hsa-miR-181a-2-3p","Empty 0",
"hsa-miR-127-5p","Empty 0",
"hsa-miR-142-5p","Empty 0",
"hsa-miR-339-5p","Empty 0",
"hsa-miR-10b-5p","Empty 0",
"hsa-let-7a-5p","Empty 0",
"hsa-miR-19b-3p","PDZRN3",-0.6181309261901815
"hsa-miR-19b-3p","SYNJ2BP",-0.6612683090248862
"hsa-miR-19b-3p","PARK2",-0.6235741854093775
"hsa-miR-19b-3p","CNNM1",-0.6037050685575146
"hsa-miR-19b-3p","JAM3",-0.6021053054888817
"hsa-miR-19b-3p","C5orf53",-0.6341752957372916
"hsa-miR-19b-3p","NOVA1",-0.6591142028733623
"hsa-miR-19b-3p","EFHA2",-0.6096297413608687
"hsa-miR-19b-3p","RBPMS",-0.6053348524609925
"hsa-miR-19b-3p","TCEAL1",-0.6186866148457149
"hsa-miR-19b-3p","PJA2",-0.6289267439972126
"hsa-miR-19b-3p","DNAJC18",-0.6474097256533584
"hsa-miR-19b-3p","ATE1",-0.6043665576832825
"hsa-miR-19b-3p","GRIK3",-0.646134326529688
"hsa-miR-19b-3p","ENTPD1",-0.6049509559497827
"hsa-miR-19b-3p","MLL",-0.6616576478614824
"hsa-miR-19b-3p","TNFSF12",-0.6287275333654446
"hsa-miR-19b-3p","SSPN",-0.6260161051557083
"hsa-miR-19b-3p","TACC1",-0.6112509898835491
"hsa-miR-19b-3p","TACC2",-0.6337412440671906
"hsa-miR-19b-3p","SETD7",-0.6172475132468609
"hsa-miR-19b-3p","TSHZ3",-0.6139436935560265
"hsa-miR-19b-3p","SBF2",-0.6009246534064029
"hsa-miR-19b-3p","FBXL7",-0.6178307239820096
"hsa-miR-19b-3p","DZIP3",-0.637040636084708
"hsa-miR-19b-3p","EPHA3",-0.629496377589272
"hsa-miR-19b-3p","FAM149A",-0.6405964391498519
"hsa-miR-19b-3p","GPRASP2",-0.6124091026467455
"hsa-miR-19b-3p","PEG3",-0.6318545135200302
"hsa-miR-19b-3p","ZNF25",-0.6506115868600217
"hsa-miR-19b-3p","LRRK2",-0.6152005028088244
"hsa-miR-19b-3p","YAP1",-0.6199047418530939
"hsa-miR-19b-3p","ARID4A",-0.6355728288911219
"hsa-miR-19b-3p","PPP2R5A",-0.6336302740670903
"hsa-miR-19b-3p","ZNF154",-0.6125575453837114
"hsa-miR-19b-3p","ADCY5",-0.601614099798415
"hsa-miR-19b-3p","MID2",-0.6460682272091849
"hsa-miR-19b-3p","INPP5A",-0.6012618763675884
"hsa-miR-19b-3p","FAM13B",-0.6083933457405206
"hsa-miR-19b-3p","DUSP19",-0.6494332934065439
"hsa-miR-19b-3p","PPP1R3B",-0.6141518859729074
"hsa-miR-19b-3p","SH3BGRL",-0.6372726876516674
"hsa-miR-19b-3p","TUB",-0.6110497933960559
"hsa-miR-19b-3p","SYNE1",-0.6549242015278832
"hsa-miR-19b-3p","KANK1",-0.6201602537216132
"hsa-miR-19b-3p","PABPC5",-0.6086419118412939
"hsa-miR-19b-3p","PID1",-0.6063782025244435
"hsa-miR-19b-3p","FOXN3",-0.614518731638118
"hsa-miR-19b-3p","ABI3BP",-0.600760434390093
"hsa-miR-19b-3p","RBM24",-0.6094313817702982
"hsa-miR-19b-3p","PRKAG2",-0.6161995121340965
"hsa-miR-19b-3p","NR3C2",-0.6229101188944249
"hsa-miR-19b-3p","JMY",-0.617002874359724
"hsa-miR-19b-3p","FAM54B",-0.6002019833319013
"hsa-miR-19b-3p","NAP1L3",-0.6212340180235548
"hsa-miR-19b-3p","ARHGAP1",-0.6002952562070041
"hsa-miR-19b-3p","C10orf72",-0.6424067830488486
"hsa-miR-19b-3p","CRTAP",-0.6036048749616837
"hsa-miR-19b-3p","C16orf45",-0.6170277308155282
"hsa-miR-19b-3p","CCNI",-0.6165404790833408
"hsa-miR-19b-3p","C5orf41",-0.6111505374883365
"hsa-miR-19b-3p","WDR7",-0.6505205532471413
"hsa-miR-19b-3p","RNF180",-0.609698860583464
"hsa-miR-19b-3p","MEF2D",-0.6019205099628681
"hsa-miR-19b-3p","C1orf70",-0.6010419121644835
"hsa-miR-19b-3p","ZFPM2",-0.60528153326271
"hsa-miR-19b-3p","PLP1",-0.601783340807759
"hsa-miR-19b-3p","PRDM6",-0.6146404532043512
"hsa-miR-19b-3p","FGFR1",-0.6092294184914294
"hsa-miR-19b-3p","LOC100128239",-0.6024613666853934
"hsa-miR-19b-3p","RAI2",-0.6364182303778502
"hsa-miR-19b-3p","NRXN1",-0.6080607102864337
"hsa-miR-19b-3p","CBX7",-0.607395267985413
"hsa-miR-19b-3p","C3orf18",-0.6009534138088449
"hsa-miR-19b-3p","TRAK2",-0.6047676916865846
"hsa-miR-19b-3p","MRGPRF",-0.6046348692918727
"hsa-miR-19b-3p","HERC1",-0.6278699082257044
"hsa-miR-19b-3p","SLC25A12",-0.6485467156958435
"hsa-miR-19b-3p","FYCO1",-0.6104284451535841
"hsa-miR-19b-3p","PKD2",-0.6699761394935907
"hsa-miR-19b-3p","TOR1AIP1",-0.6003513180709968
"hsa-miR-19b-3p","SPTBN4",-0.6299194440425065
"hsa-miR-19b-3p","STAT5B",-0.6052310024807854
"hsa-miR-19b-3p","PBXIP1",-0.651624099333054
"hsa-miR-19b-3p","CDKL1",-0.6017526886006062
"hsa-miR-19b-3p","MYST4",-0.6327962248057333
"hsa-miR-19b-3p","MYO9A",-0.6025306848507277
"hsa-miR-19b-3p","NEK9",-0.6088493548627478
"hsa-miR-19b-3p","CC2D2A",-0.6005361569468421
"hsa-miR-19b-3p","LOC399959",-0.6153793429692455
"hsa-miR-19b-3p","ZEB2",-0.605955817272796
"hsa-miR-19b-3p","ZBTB4",-0.7027082421303811
"hsa-miR-19b-3p","MITF",-0.6059789622893164
"hsa-miR-19b-3p","CNST",-0.6535303879768223
"hsa-miR-19b-3p","ARHGAP20",-0.6106836812349936
"hsa-miR-19b-3p","RECK",-0.6096652876795571
"hsa-miR-484","CELF2",-0.6022004756423486
"hsa-miR-484","TECPR2",-0.6061386340300721
"hsa-miR-484","C5orf53",-0.6064604344439516
"hsa-miR-484","NFIX",-0.6021642292478605
"hsa-miR-484","GRIK3",-0.6187733369284701
"hsa-miR-484","TNFSF12",-0.62462360163085
"hsa-miR-484","TACC2",-0.6118740705261685
"hsa-miR-484","OSBPL5",-0.6057614533170963
"hsa-miR-484","THRA",-0.605531561003511
"hsa-miR-484","C20orf132",-0.6279687330999043
"hsa-miR-484","EPHA3",-0.6010001414650336
"hsa-miR-484","FAM149A",-0.6316897773107292
"hsa-miR-484","PEG3",-0.6101806800718491
"hsa-miR-484","LRRK2",-0.600917094742085
"hsa-miR-484","PPP2R5A",-0.6482466730193522
"hsa-miR-484","ZNF154",-0.6274530264262103
"hsa-miR-484","MID2",-0.6203217487002672
"hsa-miR-484","SH3BGRL",-0.6027463495117179
"hsa-miR-484","SYNE1",-0.623569340853402
"hsa-miR-484","PID1",-0.610529943513261
"hsa-miR-484","ABI3BP",-0.6006819665491039
"hsa-miR-484","PRKAG2",-0.6094007840275624
"hsa-miR-484","NR3C2",-0.6038944937382026
